nivel,tipo,curso,semestre,matriculados
Mestrado,Acadêmico,Geografia,2015-1,0
Mestrado,Acadêmico,Geografia,2015-2,0
Mestrado,Acadêmico,Geografia,2016-1,0
Mestrado,Acadêmico,Geografia,2016-2,0
Mestrado,Acadêmico,Geografia,2017-1,0
Mestrado,Acadêmico,Geografia,2017-2,0
Mestrado,Acadêmico,Geografia,2018-1,0
Mestrado,Acadêmico,Geografia,2018-2,0
Mestrado,Acadêmico,Geografia,2019-1,12
Mestrado,Acadêmico,Geografia,2019-2,0
Mestrado,Acadêmico,Geografia,2020-1,12
Mestrado,Acadêmico,Geografia,2020-2,0
Mestrado,Acadêmico,Geografia,2021-1,12
Mestrado,Acadêmico,Geografia,2021-2,0
Mestrado,Acadêmico,Geografia,2022-1,6
Mestrado,Acadêmico,Geografia,2022-2,0
Mestrado,Acadêmico,Geografia,2023-1,6
Mestrado,Acadêmico,Geografia,2023-2,0
Mestrado,Acadêmico,Geografia,2024-1,16
Mestrado,Acadêmico,Letras,2010-1,18
Mestrado,Acadêmico,Letras,2010-2,0
Mestrado,Acadêmico,Letras,2011-1,18
Mestrado,Acadêmico,Letras,2011-2,0
Mestrado,Acadêmico,Letras,2012-1,24
Mestrado,Acadêmico,Letras,2012-2,0
Mestrado,Acadêmico,Letras,2013-1,18
Mestrado,Acadêmico,Letras,2013-2,0
Mestrado,Acadêmico,Letras,2014-1,19
Mestrado,Acadêmico,Letras,2014-2,0
Mestrado,Acadêmico,Letras,2015-1,20
Mestrado,Acadêmico,Letras,2015-2,0
Mestrado,Acadêmico,Letras,2016-1,20
Mestrado,Acadêmico,Letras,2016-2,0
Mestrado,Acadêmico,Letras,2017-1,21
Mestrado,Acadêmico,Letras,2017-2,0
Mestrado,Acadêmico,Letras,2018-1,21
Mestrado,Acadêmico,Letras,2018-2,0
Mestrado,Acadêmico,Letras,2019-1,20
Mestrado,Acadêmico,Letras,2019-2,0
Mestrado,Acadêmico,Letras,2020-1,20
Mestrado,Acadêmico,Letras,2020-2,0
Mestrado,Acadêmico,Letras,2021-1,17
Mestrado,Acadêmico,Letras,2021-2,0
Mestrado,Acadêmico,Letras,2022-1,12
Mestrado,Acadêmico,Letras,2022-2,0
Mestrado,Acadêmico,Letras,2023-1,11
Mestrado,Acadêmico,Letras,2023-2,0
Mestrado,Acadêmico,Letras,2024-1,24
Mestrado,Acadêmico,Matemática,2010-1,6
Mestrado,Acadêmico,Matemática,2010-2,4
Mestrado,Acadêmico,Matemática,2011-1,7
Mestrado,Acadêmico,Matemática,2011-2,8
Mestrado,Acadêmico,Matemática,2012-1,11
Mestrado,Acadêmico,Matemática,2012-2,2
Mestrado,Acadêmico,Matemática,2013-1,13
Mestrado,Acadêmico,Matemática,2013-2,2
Mestrado,Acadêmico,Matemática,2014-1,15
Mestrado,Acadêmico,Matemática,2014-2,1
Mestrado,Acadêmico,Matemática,2015-1,12
Mestrado,Acadêmico,Matemática,2015-2,4
Mestrado,Acadêmico,Matemática,2016-1,11
Mestrado,Acadêmico,Matemática,2016-2,6
Mestrado,Acadêmico,Matemática,2017-1,9
Mestrado,Acadêmico,Matemática,2017-2,7
Mestrado,Acadêmico,Matemática,2018-1,8
Mestrado,Acadêmico,Matemática,2018-2,13
Mestrado,Acadêmico,Matemática,2019-1,10
Mestrado,Acadêmico,Matemática,2019-2,4
Mestrado,Acadêmico,Matemática,2020-1,9
Mestrado,Acadêmico,Matemática,2020-2,8
Mestrado,Acadêmico,Matemática,2021-1,2
Mestrado,Acadêmico,Matemática,2021-2,4
Mestrado,Acadêmico,Matemática,2022-1,1
Mestrado,Acadêmico,Matemática,2022-2,8
Mestrado,Acadêmico,Matemática,2023-1,1
Mestrado,Acadêmico,Matemática,2023-2,4
Mestrado,Acadêmico,Matemática,2024-1,7
Mestrado,Acadêmico,Medicina Veterinária,2010-1,19
Mestrado,Acadêmico,Medicina Veterinária,2010-2,15
Mestrado,Acadêmico,Medicina Veterinária,2011-1,25
Mestrado,Acadêmico,Medicina Veterinária,2011-2,14
Mestrado,Acadêmico,Medicina Veterinária,2012-1,17
Mestrado,Acadêmico,Medicina Veterinária,2012-2,6
Mestrado,Acadêmico,Medicina Veterinária,2013-1,8
Mestrado,Acadêmico,Medicina Veterinária,2013-2,10
Mestrado,Acadêmico,Medicina Veterinária,2014-1,8
Mestrado,Acadêmico,Medicina Veterinária,2014-2,9
Mestrado,Acadêmico,Medicina Veterinária,2015-1,8
Mestrado,Acadêmico,Medicina Veterinária,2015-2,6
Mestrado,Acadêmico,Medicina Veterinária,2016-1,14
Mestrado,Acadêmico,Medicina Veterinária,2016-2,9
Mestrado,Acadêmico,Medicina Veterinária,2017-1,14
Mestrado,Acadêmico,Medicina Veterinária,2017-2,8
Mestrado,Acadêmico,Medicina Veterinária,2018-1,10
Mestrado,Acadêmico,Medicina Veterinária,2018-2,6
Mestrado,Acadêmico,Medicina Veterinária,2019-1,11
Mestrado,Acadêmico,Medicina Veterinária,2019-2,7
Mestrado,Acadêmico,Medicina Veterinária,2020-1,22
Mestrado,Acadêmico,Medicina Veterinária,2020-2,4
Mestrado,Acadêmico,Medicina Veterinária,2021-1,16
Mestrado,Acadêmico,Medicina Veterinária,2021-2,9
Mestrado,Acadêmico,Medicina Veterinária,2022-1,11
Mestrado,Acadêmico,Medicina Veterinária,2022-2,13
Mestrado,Acadêmico,Medicina Veterinária,2023-1,11
Mestrado,Acadêmico,Medicina Veterinária,2023-2,12
Mestrado,Acadêmico,Medicina Veterinária,2024-1,19
Mestrado,Acadêmico,Meteorologia Agrícola,2010-1,4
Mestrado,Acadêmico,Meteorologia Agrícola,2010-2,5
Mestrado,Acadêmico,Meteorologia Agrícola,2011-1,1
Mestrado,Acadêmico,Meteorologia Agrícola,2011-2,5
Mestrado,Acadêmico,Meteorologia Agrícola,2012-1,5
Mestrado,Acadêmico,Meteorologia Agrícola,2012-2,3
Mestrado,Acadêmico,Meteorologia Agrícola,2013-1,0
Mestrado,Acadêmico,Meteorologia Agrícola,2013-2,2
Mestrado,Acadêmico,Meteorologia Agrícola,2014-1,4
Mestrado,Acadêmico,Meteorologia Agrícola,2014-2,2
Mestrado,Acadêmico,Meteorologia Agrícola,2015-1,0
Mestrado,Acadêmico,Meteorologia Agrícola,2015-2,0
Mestrado,Acadêmico,Meteorologia Agrícola,2016-1,0
Mestrado,Acadêmico,Meteorologia Agrícola,2016-2,0
Mestrado,Acadêmico,Meteorologia Agrícola,2017-1,0
Mestrado,Acadêmico,Meteorologia Agrícola,2017-2,0
Mestrado,Acadêmico,Meteorologia Agrícola,2018-1,0
Mestrado,Acadêmico,Meteorologia Agrícola,2018-2,0
Mestrado,Acadêmico,Meteorologia Agrícola,2019-1,0
Mestrado,Acadêmico,Meteorologia Agrícola,2019-2,0
Mestrado,Acadêmico,Meteorologia Agrícola,2020-1,0
Mestrado,Acadêmico,Meteorologia Agrícola,2020-2,0
Mestrado,Acadêmico,Meteorologia Agrícola,2021-1,0
Mestrado,Acadêmico,Meteorologia Agrícola,2021-2,0
Mestrado,Acadêmico,Meteorologia Agrícola,2022-1,0
Mestrado,Acadêmico,Meteorologia Agrícola,2022-2,0
Mestrado,Acadêmico,Meteorologia Agrícola,2023-1,0
Mestrado,Acadêmico,Meteorologia Agrícola,2023-2,0
Mestrado,Acadêmico,Meteorologia Agrícola,2024-1,0
Mestrado,Acadêmico,Meteorologia Aplicada,2010-1,0
Mestrado,Acadêmico,Meteorologia Aplicada,2010-2,0
Mestrado,Acadêmico,Meteorologia Aplicada,2011-1,0
Mestrado,Acadêmico,Meteorologia Aplicada,2011-2,0
Mestrado,Acadêmico,Meteorologia Aplicada,2012-1,0
Mestrado,Acadêmico,Meteorologia Aplicada,2012-2,0
Mestrado,Acadêmico,Meteorologia Aplicada,2013-1,1
Mestrado,Acadêmico,Meteorologia Aplicada,2013-2,0
Mestrado,Acadêmico,Meteorologia Aplicada,2014-1,3
Mestrado,Acadêmico,Meteorologia Aplicada,2014-2,3
Mestrado,Acadêmico,Meteorologia Aplicada,2015-1,7
Mestrado,Acadêmico,Meteorologia Aplicada,2015-2,1
Mestrado,Acadêmico,Meteorologia Aplicada,2016-1,1
Mestrado,Acadêmico,Meteorologia Aplicada,2016-2,5
Mestrado,Acadêmico,Meteorologia Aplicada,2017-1,3
Mestrado,Acadêmico,Meteorologia Aplicada,2017-2,1
Mestrado,Acadêmico,Meteorologia Aplicada,2018-1,3
Mestrado,Acadêmico,Meteorologia Aplicada,2018-2,5
Mestrado,Acadêmico,Meteorologia Aplicada,2019-1,4
Mestrado,Acadêmico,Meteorologia Aplicada,2019-2,0
Mestrado,Acadêmico,Meteorologia Aplicada,2020-1,4
Mestrado,Acadêmico,Meteorologia Aplicada,2020-2,1
Mestrado,Acadêmico,Meteorologia Aplicada,2021-1,3
Mestrado,Acadêmico,Meteorologia Aplicada,2021-2,6
Mestrado,Acadêmico,Meteorologia Aplicada,2022-1,2
Mestrado,Acadêmico,Meteorologia Aplicada,2022-2,3
Mestrado,Acadêmico,Meteorologia Aplicada,2023-1,3
Mestrado,Acadêmico,Meteorologia Aplicada,2023-2,6
Mestrado,Acadêmico,Meteorologia Aplicada,2024-1,1
Mestrado,Acadêmico,Microbiologia Agrícola,2010-1,8
Mestrado,Acadêmico,Microbiologia Agrícola,2010-2,8
Mestrado,Acadêmico,Microbiologia Agrícola,2011-1,7
Mestrado,Acadêmico,Microbiologia Agrícola,2011-2,9
Mestrado,Acadêmico,Microbiologia Agrícola,2012-1,8
Mestrado,Acadêmico,Microbiologia Agrícola,2012-2,9
Mestrado,Acadêmico,Microbiologia Agrícola,2013-1,9
Mestrado,Acadêmico,Microbiologia Agrícola,2013-2,9
Mestrado,Acadêmico,Microbiologia Agrícola,2014-1,13
Mestrado,Acadêmico,Microbiologia Agrícola,2014-2,7
Mestrado,Acadêmico,Microbiologia Agrícola,2015-1,8
Mestrado,Acadêmico,Microbiologia Agrícola,2015-2,8
Mestrado,Acadêmico,Microbiologia Agrícola,2016-1,4
Mestrado,Acadêmico,Microbiologia Agrícola,2016-2,9
Mestrado,Acadêmico,Microbiologia Agrícola,2017-1,8
Mestrado,Acadêmico,Microbiologia Agrícola,2017-2,11
Mestrado,Acadêmico,Microbiologia Agrícola,2018-1,6
Mestrado,Acadêmico,Microbiologia Agrícola,2018-2,7
Mestrado,Acadêmico,Microbiologia Agrícola,2019-1,15
Mestrado,Acadêmico,Microbiologia Agrícola,2019-2,7
Mestrado,Acadêmico,Microbiologia Agrícola,2020-1,8
Mestrado,Acadêmico,Microbiologia Agrícola,2020-2,8
Mestrado,Acadêmico,Microbiologia Agrícola,2021-1,7
Mestrado,Acadêmico,Microbiologia Agrícola,2021-2,11
Mestrado,Acadêmico,Microbiologia Agrícola,2022-1,5
Mestrado,Acadêmico,Microbiologia Agrícola,2022-2,6
Mestrado,Acadêmico,Microbiologia Agrícola,2023-1,11
Mestrado,Acadêmico,Microbiologia Agrícola,2023-2,9
Mestrado,Acadêmico,Microbiologia Agrícola,2024-1,8
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2010-1,8
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2010-2,11
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2011-1,15
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2011-2,15
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2012-1,15
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2012-2,14
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2013-1,11
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2013-2,5
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2014-1,8
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2014-2,6
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2015-1,13
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2015-2,6
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2016-1,10
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2016-2,10
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2017-1,11
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2017-2,5
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2018-1,7
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2018-2,11
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2019-1,8
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2019-2,8
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2020-1,6
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2020-2,7
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2021-1,11
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2021-2,4
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2022-1,6
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2022-2,4
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2023-1,4
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2023-2,7
Mestrado,Acadêmico,Solos e Nutrição de Plantas,2024-1,6
Mestrado,Acadêmico,Zootecnia,2010-1,18
Mestrado,Acadêmico,Zootecnia,2010-2,16
Mestrado,Acadêmico,Zootecnia,2011-1,16
Mestrado,Acadêmico,Zootecnia,2011-2,15
Mestrado,Acadêmico,Zootecnia,2012-1,15
Mestrado,Acadêmico,Zootecnia,2012-2,15
Mestrado,Acadêmico,Zootecnia,2013-1,8
Mestrado,Acadêmico,Zootecnia,2013-2,18
Mestrado,Acadêmico,Zootecnia,2014-1,9
Mestrado,Acadêmico,Zootecnia,2014-2,3
Mestrado,Acadêmico,Zootecnia,2015-1,9
Mestrado,Acadêmico,Zootecnia,2015-2,16
Mestrado,Acadêmico,Zootecnia,2016-1,16
Mestrado,Acadêmico,Zootecnia,2016-2,9
Mestrado,Acadêmico,Zootecnia,2017-1,8
Mestrado,Acadêmico,Zootecnia,2017-2,13
Mestrado,Acadêmico,Zootecnia,2018-1,18
Mestrado,Acadêmico,Zootecnia,2018-2,9
Mestrado,Acadêmico,Zootecnia,2019-1,14
Mestrado,Acadêmico,Zootecnia,2019-2,11
Mestrado,Acadêmico,Zootecnia,2020-1,28
Mestrado,Acadêmico,Zootecnia,2020-2,5
Mestrado,Acadêmico,Zootecnia,2021-1,10
Mestrado,Acadêmico,Zootecnia,2021-2,8
Mestrado,Acadêmico,Zootecnia,2022-1,15
Mestrado,Acadêmico,Zootecnia,2022-2,14
Mestrado,Acadêmico,Zootecnia,2023-1,15
Mestrado,Acadêmico,Zootecnia,2023-2,1
Mestrado,Acadêmico,Zootecnia,2024-1,11
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2010-1,0
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2010-2,0
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2011-1,0
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2011-2,0
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2012-1,0
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2012-2,0
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2013-1,0
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2013-2,0
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2014-1,0
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2014-2,0
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2015-1,0
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2015-2,0
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2016-1,0
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2016-2,5
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2017-1,8
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2017-2,6
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2018-1,2
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2018-2,1
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2019-1,0
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2019-2,1
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2020-1,2
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2020-2,0
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2021-1,6
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2021-2,4
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2022-1,2
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2022-2,0
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2023-1,0
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2023-2,0
Mestrado,Acadêmico,Mestrado Multicêntrico em Química de Minas Gerais,2024-1,2
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2010-1,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2010-2,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2011-1,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2011-2,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2012-1,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2012-2,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2013-1,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2013-2,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2014-1,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2014-2,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2015-1,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2015-2,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2016-1,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2016-2,24
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2017-1,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2017-2,22
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2018-1,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2018-2,24
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2019-1,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2019-2,12
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2020-1,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2020-2,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2021-1,22
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2021-2,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2022-1,19
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2022-2,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2023-1,23
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2023-2,0
Mestrado,Profissional,Mestrado Profissional em Ciências da Saúde,2024-1,22
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2010-1,0
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2010-2,0
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2011-1,0
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2011-2,24
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2012-1,0
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2012-2,0
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2013-1,21
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2013-2,0
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2014-1,18
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2014-2,0
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2015-1,15
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2015-2,0
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2016-1,0
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2016-2,11
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2017-1,6
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2017-2,13
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2018-1,8
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2018-2,16
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2019-1,7
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2019-2,5
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2020-1,19
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2020-2,0
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2021-1,18
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2021-2,0
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2022-1,13
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2022-2,0
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2023-1,18
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2023-2,0
Mestrado,Profissional,Mestrado Profissional em Defesa Sanitária Vegetal,2024-1,24
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2010-1,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2010-2,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2011-1,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2011-2,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2012-1,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2012-2,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2013-1,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2013-2,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2014-1,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2014-2,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2015-1,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2015-2,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2016-1,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2016-2,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2017-1,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2017-2,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2018-1,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2018-2,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2019-1,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2019-2,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2020-1,10
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2020-2,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2021-1,11
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2021-2,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2022-1,3
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2022-2,1
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2023-1,11
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2023-2,0
Mestrado,Profissional,Mestrado Profissional em Educação em Ciências e Matemática,2024-1,8
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2010-1,0
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2010-2,0
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2011-1,0
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2011-2,0
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2012-1,0
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2012-2,0
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2013-1,0
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2013-2,10
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2014-1,0
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2014-2,5
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2015-1,0
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2015-2,0
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2016-1,8
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2016-2,2
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2017-1,9
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2017-2,0
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2018-1,7
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2018-2,0
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2019-1,5
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2019-2,0
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2020-1,10
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2020-2,0
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2021-1,0
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2021-2,0
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2022-1,13
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2022-2,0
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2023-1,9
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2023-2,0
Mestrado,Profissional,Mestrado Profissional em Ensino de Física,2024-1,3
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2010-1,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2010-2,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2011-1,20
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2011-2,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2012-1,21
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2012-2,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2013-1,20
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2013-2,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2014-1,20
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2014-2,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2015-1,11
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2015-2,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2016-1,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2016-2,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2017-1,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2017-2,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2018-1,0
Mestrado,Profissional,Mestrado Profissional em Matemática em Rede Nacional,2018-2,0
